Swank,David,5,3A
Anderegg,Ralph,2,4B
Leroux,Latrina,3,3A
Chapman,Shelly,1,1A
Young,Pamela,4,1A
Behanna,Marion,3,1A
Clemons,Ofelia,5,3B
Kozakiewicz,George,5,4A
Christian,Dennis,3,1A
Baisden,Alfonso,5,3A
Morelli,Manuel,1,4B
Rumph,Morgan,4,1A
Spencer,Michael,3,4A
Parker,Stan,3,3A
Rodman,Edmund,1,4B
Dunlap,Richard,4,3B
Armstrong,Orville,3,3B
Dabbs,Joseph,5,1A
Coble,Terry,5,3B
Hines,Beverly,2,1A
Chavez,Joanne,2,3B
Ledesma,John,4,2B
Brown,Cassidy,2,4A
Mcnabb,Hermina,1,1B
Adams,Mary,5,2B
Dyer,Brenda,5,4B
Coleman,Joyce,4,3A
Coleman,John,5,4A
Berry,Donald,1,1A
Libengood,Brianna,4,3A
Gonzalez,Edward,3,1B
Haglund,Erica,2,2A
Santiago,Curtis,5,4B
Thomas,Joseph,3,2B
Lovell,Joe,5,3A
Parke,Marlin,1,4B
Giambra,Betty,3,3A
Flaten,Claude,2,4A
Anglin,Eli,2,1A
Perez,Ralph,2,3B
Crouch,James,3,3A
Long,Odis,3,1B
Stadther,Clarence,3,2B
Rominger,Catherine,5,4A
Burel,Cleo,4,4B
Becker,Willie,5,4B
Lamb,Mary,2,2B
Willis,Francis,5,3A
Blackman,James,3,4A
Calderon,Kathleen,2,2A
Pittman,Paul,5,2B
Toborg,Susan,5,2B
Goss,Susan,1,1A
Steele,John,1,4B
Heard,Christie,5,2B
Freeman,John,1,4B
Greer,Hubert,2,3A
James,Carol,5,2A
Torres,Reginald,4,4B
Johnson,Deborah,3,4A
Jackson,Zane,3,4B
Lopez,Michael,3,4B
Wilson,Richard,5,1B
Mccroskey,Richard,2,3A
Lopez,Ashley,2,4B
Arnold,Mark,1,1B
Camel,Ida,5,1B
Austin,Patricia,3,3B
Moretti,Mary,4,1A
Williams,Bob,1,4B
Snow,Raymond,3,3B
Eaves,Frances,1,4B
Vandercook,Jaimee,5,3B
Sherrard,Maritza,5,4A
Monroe,Margaret,3,4A
Dufour,Wesley,2,3A
York,Scott,2,4A
Zazula,Lewis,4,2B
Lewis,Marian,3,4B
Trujillo,Gina,5,1B
Bates,Artie,3,2B
Sanchez,Joe,2,1B
Enriquez,Cindy,4,1B
Schiffelbein,Geneva,4,1B
Bell,Cody,3,3B
Guzman,Arthur,5,1A
Stubbs,David,1,1B
Oliver,Shirley,5,3B
Benson,Damon,4,1B
Kinney,Joseph,1,3B
Foster,Charlotte,1,4A
Gillum,Robert,4,3A
Kirksey,Eugene,3,1A
Martin,Mary,3,3A
Powers,Jacqueline,1,3B
Bugarin,Daryl,2,3B
Jones,Earl,2,1A
Tom,Twila,5,3A
Smith,Pauline,4,3A
Bruns,Kirsten,5,3B
Barr,Thomas,2,2B
Graham,Torrie,1,1B
Stevenson,Kerry,3,2B
Few,Mathew,4,4A
Williams,Brenda,1,2B
Miller,Harold,3,4B
Lehman,Kristen,4,4B
Mattie,Wayne,2,2B
Victoria,Melissa,5,4B
Williams,Nancy,5,4B
Delaney,Eric,2,2B
Giammarino,Nina,5,3B
Gaskamp,Keith,4,2B
Nguyen,Joseph,4,4A
Daugherty,Abigail,2,3B
Krajewski,William,4,4B
Bolden,Markus,5,4A
Wright,Lisa,5,1B
Browning,William,5,4B
Martin,Sandy,1,2A
Warren,Marc,3,4B
Stein,Dennis,5,1A
Orouke,Jesse,5,4A
Blue,Margie,4,1A
Johnson,William,1,3A
Jones,Paula,2,1B
Hyman,Earl,3,1B
Jefferson,Alice,5,3A
Sage,Dana,2,2A
Jones,Tanya,5,2A
Barnes,Christopher,4,1B
Wells,David,2,1A
Negron,Genevieve,2,4A
Davis,Vern,4,3A
Martin,Tony,5,1A
Policare,Harold,2,2A
Skillern,Barry,1,2B
Reeser,Kenneth,1,3A
Hearn,John,1,1A
Allen,Heriberto,1,4B
Brown,George,3,2A
Bagwell,Ron,5,1B
Lake,Velma,5,4A
West,Nathan,3,4B
Schlenker,Eric,4,2B
Hyman,Lisa,1,2B
Jimenez,Joe,2,1A
Lee,Lydia,1,3B
Blankenship,Steven,2,3B
Sporle,Gabriel,2,2B
Noel,George,3,1A
Henderson,Vance,5,1A
Ealey,Emma,2,3B
Grant,Bryan,5,4B
Ordway,James,4,4A
Fogle,Laurie,5,1B
Ince,Ruben,3,1A
Farley,Charles,4,2B
Ferretti,Edward,2,1B
Litecky,Nancy,1,1B
Myhre,Brenda,2,1B
Hester,Fred,4,1A
Schuchart,Sylvester,2,2A
Mummey,James,1,1A
Cleveland,Michael,2,3B
Posey,Matthew,5,2B
Bellamy,Angela,3,1A
Voyles,Jeffrey,4,2A
Wesley,Amy,3,3A
Kallman,Irene,1,1B
Ortega,Mary,1,4A
Clinton,Julian,4,2A
Polite,Susan,3,2B
Knapp,Shirley,1,3A
Santos,Emilio,4,2B
Burback,Zachary,4,2A
Ryan,Edward,3,4B
Segura,Roger,5,4B
Henderson,Ricardo,5,1B
Rosenbaum,Charlotte,5,1B
Brockman,Felicia,2,3B
Greene,William,1,2A
Malach,Michael,1,1A
Watts,Elvia,4,2B
Gudino,Jonathan,1,4A
Parrott,Stephen,3,2A
Stever,Maurice,4,1B
Gonzalez,Richard,2,4B
Thomas,John,4,3B
Hunsaker,Christian,3,2A
Sorum,Curt,4,3A
Hernandez,Mark,2,1A
Peters,Joel,1,1B
Simmons,Latasha,5,1A
Wilson,Kip,4,3B
Amos,Terry,4,4B
Daniel,Ida,3,2A
Franklin,Helen,4,1A
Smith,Hubert,3,1A
Corliss,Daryl,4,1A
Spencer,Nathan,2,2A
Myers,Vivian,1,2A
Moore,Pablo,4,3A
Palmer,Jonathan,4,2B
Armor,Margaret,2,1A
Thompson,Barbara,5,2B
Patton,Mark,4,3A
Wallis,James,3,1A
Thomas,Larry,4,1B
Taylor,David,5,1A
Waugh,Eduardo,1,3A
Lawrence,Brenda,2,1A
Greene,Michelle,1,4B
Montgomery,William,4,1A
Vera,Helen,4,4B
Mccroskey,Franchesca,4,1B
Williams,Brenda,3,3A
Vrbka,William,1,3A
Troutman,Michele,3,2A
Franklin,Della,3,3B
Lapuerta,Michael,2,4B
Defabio,Lucy,1,4A
Wheat,Russell,2,4A
Rioux,Barbara,4,2B
Mccarthy,John,2,4A
Salas,Margie,3,3A
Homan,Laura,5,3A
Woody,Gary,1,2B
Bell,Luis,3,3A
Breckenridge,Paul,3,4A
Gust,Beth,5,3B
Wu,Eugene,5,4B
Robinson,Raul,2,1A
Addesso,Eric,1,4A
Kelly,Henry,2,3B
Helbling,Adrian,5,3B
Smith,James,2,4A
Hutcheson,Shelby,5,2B
Frates,Juan,3,1B
Golden,Luis,1,2B
Tom,Ann,1,1A
Richardson,Elvis,4,3B
Baker,Robin,1,4B
Phelps,Rachael,3,1A
Hazel,Dale,1,2A
Young,Guy,5,1A
Desroches,Michael,5,3B
Fuselier,Jennifer,1,3A
Burris,Sheryl,3,2A
Rasmussen,Harvey,2,4A
Nelson,Yolanda,4,1A
Turner,John,5,1A
Pruitt,Micaela,5,4A
Dorman,Laura,3,3A
Wilson,Katie,1,4A
Mendenhall,Garnet,3,1A
Taylor,Kayleigh,4,4B
Taylor,Amanda,5,2B
Reyes,Kelly,2,2A
Kercheval,Jules,4,4A
Johnson,Michael,2,2B
Anders,Willie,4,4A
Parrish,Richard,5,3B
Mcdaniel,Cynthia,2,4A
Caldwell,Mary,4,1B
Torno,Joey,3,3B
Savory,Thomas,4,4A
Dominguez,Russell,5,3A
Severino,Elaine,5,4A
Trapp,Vanessa,4,3A
Mendoza,Elizabeth,4,2B
Arnold,Robert,3,1A
Kliment,Ahmed,1,1A
Lawrence,Reyes,4,1B
Forrester,Lewis,1,1B
Martel,Dorothy,3,1A
Mcginnis,Chris,5,2A
Foster,Diana,2,4B
Carpenter,Joyce,5,3A
Smith,Tammie,2,1B
Buchanan,Dominica,4,3B
Willhite,James,4,2A
Pickett,Patricia,4,2B
Gold,Rigoberto,2,4B
Davis,Ralph,1,1A
Freetage,Maxine,4,2A
Carrothers,Robert,1,4A
Camacho,William,4,3B
King,Randy,1,4A
Miles,John,2,2B
Johnson,Ronald,3,1B
Guy,Amanda,1,4A
Sheehan,Lydia,3,4B
Rice,Robert,5,2A
Doyle,William,1,2B
Mitzel,Phillip,5,3B
Doig,William,2,4A
Mount,Frances,1,1A
Michel,Gary,4,2B
Floyd,Kevin,4,4B
Andersen,Eric,5,4B
Delvalle,Jimmie,3,4B
Phillips,Sharon,1,2A
Charlton,Helen,2,3B
Sanchez,Dawn,5,3A
Lawrence,Annette,1,3A
Mestas,Gail,2,2B
George,John,1,3A
Price,Tiffany,3,2A
Phillips,Nigel,4,3B
Thornton,Ryan,5,3B
Robinson,Daniel,1,4B
Arnold,Benjamin,5,4B
Arnold,Patricia,2,3B
Bulle,Max,3,3B
Clark,Kyra,3,4B
Nance,Ralph,5,2A
Sharkey,Lester,5,3B
Stromberg,Lynn,2,2B
Hodges,Thomas,4,4B
Grace,Patricia,1,2A
Marler,Guy,2,3B
Simmons,Robert,5,4A
Samuels,Elizabeth,2,2B
Rieser,Charles,1,4B
Woodham,Paul,5,2A
Wilson,Linda,5,2A
Mccurry,Richard,2,3A
Davis,Robert,3,1B
Hogans,Thomas,1,3A
Campbell,Mark,3,3A
Evins,Shari,4,1B
Odonnell,Roderick,1,3A
Jensen,Cyrus,5,1A
Ferguson,Neil,3,1B
Avera,William,3,4B
Rice,Mark,1,2B
Woods,Matthew,2,3A
Kidd,Brittany,1,1B
Dunlap,Robert,5,1A
Flora,Martha,1,4A
Wagner,Michael,3,3A
Chevez,Janet,5,1B
Smith,Daniel,1,3B
Miller,Christopher,2,2A
Pollard,Evelyn,3,4B
Davis,Thomas,4,4A
Ehrhardt,Jaime,2,1A
Powell,Michael,3,4A
Yoder,Cynthia,2,4A
Rosengren,Barbara,2,4A
Monton,Todd,5,1A
Holder,Kevin,2,2B
Cummins,Dennis,5,2B
Scovel,Janice,4,3A
Kuennen,Charles,2,1A
Gonzalez,Tommy,4,4B
Ostrander,Randall,5,4B
Olivera,Andrew,5,1B
Brown,Catherine,5,1B
Urda,Helen,2,3A
Morse,Richard,1,4B
Stewart,Kenneth,1,3B
Sinnott,Andrew,3,1A
Edmond,Audrey,1,4B
Millet,Jeremy,1,4A
Harrison,Scott,3,2B
Gonzales,John,1,2B
Truelove,Eleanor,4,3B
Leroy,Steven,3,3A
Ingram,Karen,4,2A
Kasten,Vicki,5,2A
Parton,Danette,1,4A
Hayner,Jana,5,2B
Schweitzer,Elaine,4,3A
Mcnabb,Anthony,3,4A
Franklin,Erin,1,2A
Gregory,Darcy,2,4B
Larson,Betty,3,1B
Deep,Shannon,2,1A
Jenkins,Ralph,4,3B
Foster,Patrick,3,3B
Lopez,Yvonne,2,2A
Williams,Clinton,5,4A
Palm,Mark,1,2B
Ledbetter,Martin,2,2B
Brauner,Nathan,5,3B
Marsh,Rose,2,3A
Bodner,Sheila,1,1A
Sim,Stephen,4,4A
Avila,Kitty,4,4B
Yoshizumi,Teri,1,2A
Stormo,Tara,1,1A
Lutz,Garnett,4,3A
Neptune,Albert,2,4A
Tenery,Billy,4,2A
Suggett,Danny,1,1A
Turner,Fred,4,3B
Perry,Mike,3,4B
Goad,Erma,1,1B
Stanton,Rebecca,3,3A
Robinson,David,2,2A
Free,Jon,3,1B
Gin,Luella,4,3B
Currey,Deloris,3,1B
Villanueva,Steven,5,3A
Pate,Sidney,5,4B
Dabbs,Steven,2,3A
Johnson,Marshall,1,4A
Rautio,Laurie,3,1B
Leist,Chad,1,4A
Snyder,William,5,3A
Lheureux,Ronald,2,4B
Cabrera,Andrea,4,4A
Ragasa,Erica,2,2B
Williams,Robert,4,2B
Eskridge,Clara,3,2B
Thompson,Mark,1,3B
Klinger,Carmen,5,4B
Adams,Carlos,2,4A
Brown,Ronald,3,2A
Bishop,Robert,3,3A
Grace,Francis,4,4B
Tooley,Kathleen,5,1B
Patterson,Carole,1,2B
Conger,Micheal,3,4B
Findlay,Linda,1,4A
Caldwell,Regina,1,3B
Klocke,Carlos,3,2A
Mast,Mark,4,4B
Thoms,Merle,1,1B
Haylett,Thomas,2,2B
Kelly,Erma,5,4A
Wilson,Molly,3,3B
Lundy,Adina,3,1B
Neal,Daisy,3,4B
Ciotti,Rita,3,4A
Gazzo,John,2,4B
Revak,Jason,1,3B
Hardison,James,2,1B
Johnson,Deborah,3,1B
Murphy,Kevin,4,2B
Baker,Monica,1,2B
Hadley,James,3,4B
Heidel,Robert,1,1B
Simmers,Cleo,1,3A
Carson,Scott,5,4A
Brahler,Jennifer,4,3A
Dykes,Mary,5,1A
Bertrand,Matthew,3,4A
Barrett,Martha,3,4A
Bogle,Marvin,5,3A
Demik,Shannon,3,3A
Paul,Jodie,5,1B
Oneal,Aimee,3,1A
Garcia,Jill,1,3B
Neely,Carolina,3,2B
Palmiter,Mary,2,1A
Fuller,Virginia,3,4B
Smith,William,2,1B
Berry,Judith,1,1B
Gray,Claudia,4,2B
Faught,Teri,2,3B
Priest,Glen,5,3B
Johnson,Anthony,1,1B
Turner,Robert,2,1B
Martinez,Sharon,2,4B
Corrigan,Laurel,1,1A
Shilkuski,Mike,2,2B
Tipton,Kenneth,4,2A
Brewster,Wm,5,4B
Mitchell,Margaret,5,1B
Addis,Lisa,1,3B
Meredith,Ralph,5,2B
Hibbard,Brett,3,3A
Stephenson,Curtis,4,3A
Brandt,Melisa,2,3A
Cooper,Russell,3,1A
Hobson,Christine,4,4B
Greer,Mamie,5,4B
Conklin,Cheryl,4,2A
Harper,Alicia,4,3A
Madison,Adrian,1,1A
Hyatt,Alan,2,1A
Griffin,Dolores,1,3A
Zdenek,Amy,1,1B
Gallegos,Michael,2,4A
Malmin,Carol,3,4B
Moon,Gary,1,2B
Gavitt,Charles,5,2B
Becker,Sharon,5,2A
Rister,Whitney,3,1B
Price,Terri,2,3B
Hession,Stella,5,1A
Bakerville,Willie,1,1A
Rieger,Roselia,3,1A
Stroud,Geneva,4,1B
Parker,Pamela,3,1B
Eanes,Audrey,5,4A
Rodriquez,Beatriz,1,4A
Castaneda,Ross,3,4B
Salas,John,5,3B
Troche,Lori,5,3A
Pringle,Philip,5,4B
Brady,Danielle,5,2A
Frye,Nick,1,1A
Salter,Lanette,3,2B
Gharing,Mary,2,2B
Bahena,John,1,3B
Harrington,Joseph,2,3A
Jennings,George,5,3A
Beard,Michael,4,3B
Styons,Aubrey,1,3A
Chen,Vicki,4,1B
Neff,Jonathan,5,2A
Thomas,Kevin,1,3A
Lopez,Dorothy,5,4A
Chou,Thomas,5,1A
Forand,Robert,4,3B
Cole,Bradley,3,2B
Oliver,Tony,4,2A
Mata,Winston,2,2A
Dennison,Melanie,1,1A
Hutcheson,Christopher,1,2B
Hancock,Robert,4,4B
Kissel,Maria,2,1A
Lockhart,James,3,4B
Forsythe,Dolores,2,3B
Goodwin,Franklin,4,3A
Barbara,Todd,5,4A
Davis,Angelica,2,4A
Bennett,Thomas,3,2B
Talamo,Tina,5,1A
Landry,Gary,2,4B
Scott,Rosetta,4,2B
Eckerson,Joyce,5,1A
Kratz,Michael,3,2A
Sherburne,Edward,5,1A
Herrman,Victor,3,3A
Roach,Marion,4,2B
Hurley,Mark,2,1A
Sweeney,Daniel,4,2B
Perkins,Richard,5,4A
Barnes,Johnny,2,1B
Riley,James,3,2A
Tarpley,Henry,4,3A
Michels,Emily,2,2A
Vajgrt,Roger,4,4A
Murray,Thomas,2,4A
Suryan,Jose,4,1A
Garrett,Tim,2,4B
Nemec,Michael,5,4B
Schiffman,Lucille,1,4A
Norris,Mary,4,1A
Patel,Charles,4,4A
Herman,Chris,2,2B
Hayslip,Christopher,3,1A
Hubbell,Christal,5,2A
Whitaker,David,5,4B
Shea,Charles,4,1A
Webber,Lori,3,2B
Vaughn,Heather,2,2A
Williams,Ana,5,1B
Boyle,Christopher,4,2A
Mullens,Alice,1,3A
Mitchell,Judy,1,3A
Burns,Peggy,1,4A
Herbert,Patricia,2,1B
Russell,Roscoe,4,4A
Moore,Katrina,4,4B
Haug,Joshua,5,4B
Cunningham,Toby,4,1A
Ledford,John,2,2A
Blamer,Treasa,3,1A
Nixon,John,3,2A
Harper,Karla,3,2A
Smith,George,5,3A
Loveless,James,1,2B
Pescatore,James,3,1A
Furness,Carmon,4,3A
Meres,Jerome,3,4B
Berry,Rae,3,2B
Vitiello,Demetrius,2,3A
Hamlin,Edward,1,1B
Berger,Jerry,2,4B
Mckenzie,Helen,2,1A
Sandoval,Jodi,3,1B
Perez,Ida,4,1A
Kelley,Natalie,4,3A
Young,James,3,1A
Felker,Veronica,5,4B
Alexander,Linda,4,1A
Levesque,Viola,4,4A
Mcintosh,Cecilia,3,1B
Seifert,Kristopher,4,2A
Lipscomb,Edward,4,2A
Jun,Donald,1,1B
Hokenson,Wilfredo,4,3A
Maginnis,Lorena,5,2B
Tweed,Matthew,5,1A
Moneypenny,Justin,4,2B
Burris,Heriberto,2,2A
Hill,Eleanor,1,1B
Adkins,Melissa,4,4A
Harder,Michael,2,4A
Tucker,Benito,3,3B
Clark,James,2,3A
Klein,Robert,4,1A
Hernandez,Richard,3,2A
Rodriguez,Betty,2,4A
Jackson,Charlotte,2,4B
Lopez,Cora,2,2B
Wipf,Dianne,3,4B
Mcvay,Michael,1,4A
Chen,Danny,3,4A
Meade,Alexandria,1,2B
Young,Helen,3,2B
Mathew,Walter,4,3B
Carr,Katrina,1,4B
Johnson,John,4,4A
Kenny,William,2,1A
Barnard,Lance,4,1A
Bozarth,Ella,4,4B
Drummond,Samuel,1,3A
Flowers,Sean,4,3A
Bates,Cecelia,3,1A
West,James,3,3B
Kube,Betty,3,4B
Blackmon,Sylvia,3,2B
Flaten,Rachel,3,2B
Williams,Michael,2,2A
Mckeithan,James,1,3B
Collins,Kimberly,4,3B
Harvey,Myrna,2,4B
Soders,Crystal,3,4B
Parks,William,4,3B
Dare,Brett,4,4A
Gregory,Jennifer,3,3A
Rummel,Leslee,3,3A
Williams,Aubrey,1,4B
Dahl,Michael,2,3A
Soto,Sandra,4,3B
Dyas,Abel,3,2B
Grosbier,Daniel,2,3A
Matos,Wanda,2,1B
Sikes,Gerald,1,1B
Flores,Walter,3,4B
Coleson,Nancy,5,3B
Moman,Kandra,5,4A
Miller,Jamie,2,4B
Manuel,Ryan,5,2B
Makinen,Tara,3,4A
Mingo,James,1,4A
Flynn,James,1,2A
Barr,Nancy,4,2B
Tvedt,Nancy,1,2B
Garner,Romona,4,2B
Flood,Rick,4,2B
Cincotta,Deena,5,2B
Fann,Lisa,5,4B
Knapp,Marie,3,1A
Robinson,Diane,3,4A
Koehler,Kelly,5,1A
Ponce,Florence,2,2B
Jones,Francisco,2,4A
Pugh,Agatha,5,3B
Haygood,Michael,1,3A
Bailey,Leslie,5,3B
White,Brian,1,3B
Mckesson,Michelle,5,4B
Womble,Marnie,3,1B
Hill,Patricia,4,4A
Claytor,Annie,1,2B
Pierson,Eun,2,3A
Oldfield,Brenda,2,1A
Whitehead,Leo,4,3B
Paez,Estelle,1,4B
George,Deborah,2,3B
Olsen,Michael,2,4B
Koziel,Geraldine,5,1B
Sutton,Kerrie,2,2B
Tanner,Pearline,4,1A
Glinski,Marvin,3,2A
Eckert,Gerald,3,3A
Harris,Michael,1,3B
Morrissette,Jeanne,5,1B
Litke,Margaret,5,3A
Grett,Lance,4,1B
Evans,Chantell,2,2A
Cramer,Daniel,5,3A
Reising,Luciano,2,4A
Culotta,Jason,5,1B
Vanhoose,Heriberto,2,2A
Gustin,Bradley,3,1A
Parr,Alene,1,2B
Rines,Diana,4,1B
Kent,Jerome,3,4B
Burrell,Major,5,1A
Samora,Della,2,2B
Coward,Cathy,1,1A
Cortes,Roy,5,2A
Kantor,Rachel,5,3B
Pitcher,Elaine,5,3B
Eggen,Minnie,3,1B
Jester,Tina,4,3B
Davis,Lola,1,1B
Orsi,Mary,2,2A
Honeywell,Irene,2,3A
Stuckett,Richard,5,3B
Youree,Sue,3,4B
Storey,William,4,2B
Kastner,Kenneth,1,1A
Lewis,Ronald,2,1B
Anderson,Genevieve,3,1B
Fitzgerald,Patricia,4,4A
Peterson,Patricia,2,1B
Kelly,Clifford,2,4A
Stoltzfus,Denise,3,4A
Murphy,Jim,1,2A
Autery,Juan,1,1B
Kile,Mildred,5,1B
Robinson,Jessie,1,1A
Struck,Eileen,3,2B
Smith,Brock,4,2B
Morgan,Antionette,4,3A
Ramires,Jerry,4,1B
Monachino,Jeanne,5,2B
Champney,Amy,4,2A
Doherty,Dennis,2,4A
Bryson,Julie,2,4A
Reyes,Henry,1,4A
Frazier,Michael,2,3B
Collado,Adela,2,4A
Castillo,Dexter,4,1B
Maupin,Jeffrey,1,1A
Gentles,Glen,4,2A
Gallegos,Michael,5,4A
Zielinski,Julius,4,2A
Mann,Karin,3,1A
Rippelmeyer,John,3,4A
Cliff,James,1,3A
Chadwell,Maria,2,3A
Meyers,Connie,3,3A
Launderville,Walter,1,2A
Rogers,Lynn,3,3A
Szot,Jorge,5,4B
Thomas,Daniel,5,1B
Williamson,Larry,2,3A
Stanford,Connie,5,2B
Spann,Jill,2,2B
Mathis,Milton,1,2A
Barksdale,Helena,1,1A
Kinnard,Richard,4,4B
Wizar,Ashley,2,3A
Pisano,Jessie,2,3B
Harris,Sandra,3,2B
Villa,Ed,2,1A
Lamb,Barbara,4,3A
Bishop,Steven,2,3A
Brannon,Nancy,2,1B
Correa,Melvin,1,4B
Clark,Anne,3,3A
Kaeo,Charles,2,1B
Franklin,Michelle,2,4B
Hosler,Dixie,1,1B
Janow,Sarah,4,3A
Daines,Kristi,1,2A
Leahy,June,3,1B
Stretch,Carol,1,1A
Beals,James,4,2B
Polk,Sophia,2,3A
Nicholson,Josephine,4,2B
Sizemore,Stephen,2,4A
Jimerson,Christopher,1,3B
Williams,Mauricio,4,3B
Turner,Lola,1,4A
Munoz,Donald,5,1A
Rutherford,Katherine,4,4A
Moore,John,2,1A
Massie,Eunice,2,4A
Soper,Robert,3,3B
Denson,Michael,5,4A
Sawer,Heather,5,3B
Leko,Katherine,5,1B
Martinez,Lisa,4,4A
Antoniou,Thomas,1,2B
Woods,Gordon,3,3B
Bernstein,Lori,2,1B
Dion,Ethel,2,1B
Johnson,Andre,3,4A
Collins,Jose,2,3B
Perez,Kevin,5,1B
Burton,Jerold,3,3A
Alvarez,Tricia,3,3A
Cowley,Judy,5,2A
Furman,Kyle,3,2A
Milligan,Joseph,2,4B
Stephens,Stephen,3,1B
Tristan,Sandra,2,3B
Smith,Anna,5,3A
Furniss,Eliana,1,2A
Holland,Paul,4,1B
Crist,Ellen,1,4A
Baseler,Lori,5,1A
Mathews,Sandra,4,4A
Knupp,Margaret,2,4B
Martin,Marquita,2,3A
Bucy,Kimberly,5,1B
Denman,Steven,1,4A
Jackson,Sheryl,4,4B
Newton,Richard,2,1B
Sandoval,James,1,4B
Mcmillen,Jean,1,3A
Hanna,Olga,5,1B
Lombardo,Helen,5,2A
Brown,Sandy,3,2B
Ohara,Brittney,4,3A
Grijalva,Holly,5,1A
Bussmann,Francisco,5,4A
Claypoole,Shana,3,4A
Anderson,Ruben,1,1A
Johnke,Maria,3,2A
Banks,Diane,4,4A
Dejesus,Earnest,5,3A
Edwards,Harry,5,1A
Carroll,Trenton,3,2A
Eldridge,Clara,3,3A
Glenn,Bert,5,4B
Greeson,Lloyd,1,4B
Miller,Edward,2,1A
Hein,Jason,2,4A
Issa,Tony,3,4B
Burleson,Connie,3,1A
Warren,Blanch,3,2A
Hughes,Ryan,4,4B
Rodriguez,Stella,4,1A
Williams,Brian,4,3B
Serna,Kathleen,5,3B
Bridges,Lacy,1,3A
Asher,Mary,5,2B
Hayes,June,3,4A
Martin,William,3,3A
Duff,Carmela,4,3B
Grant,Virgil,2,2B
Obrien,Brian,1,4A
Duncan,Jerry,2,2B
Partch,Juanita,4,2B
Ruggles,Eddie,4,2A
Wason,Karyn,3,3B
Richmond,Mark,1,4A
Davis,Tracey,2,1A
Rodibaugh,Jennifer,1,2A
Mccauley,Mathew,2,4B
Decastro,Alisha,1,2A
Mcpartland,Beth,5,4A
Moore,Dana,5,2A
Smith,Melissa,5,1A
Bousquet,Roberto,5,4A
Harris,Deborah,1,1A
Dohrman,Lillie,4,1B
Hudson,Randy,4,4A
Bullock,Stanley,4,1A
Gonzalez,Natasha,3,3A
Bejaran,Miriam,4,2B
Abeyta,Flora,3,3A
Blaylock,Faye,1,2A
Stroup,Richard,3,2B
Knopp,Grace,3,3A
Brzozowski,Bridget,5,3B
Bowar,Kathryn,4,1B
Daniel,Valerie,2,3A
Blackmore,Carolyn,4,1A
Dupont,Celia,4,1A
White,Verna,4,3A
Miranda,George,1,1B
Dinh,Sharon,2,4B
Hoffman,Gary,2,2A
Robinson,John,5,2A
Russell,Lewis,4,2B
Trudeau,Dustin,5,2B
Barnhart,Mildred,4,4A
Jacobs,Erika,3,4A
Burgos,Lori,2,1A
Miller,Virginia,2,2B
Reidinger,Nita,3,4B
Bello,Brenda,3,2B
Miller,Jessie,1,2A
Vazquez,Jayme,3,1B
Miller,Anthony,2,2A
Lockhart,Alexandra,4,4A
Warnock,Ronnie,1,2A
Phillips,Danielle,3,4B
Atwater,Jerome,3,2A
Spencer,Ronald,2,3A
Taylor,Lakeshia,2,4B
Callahan,Timothy,2,3B
Overall,Frieda,2,1A
Fox,Shira,3,3B
Hunt,Dwayne,2,1B
Stamper,Christopher,2,3B
Brase,Josefina,3,3B
Freeman,Kathryn,5,4A
Hutchinson,Joan,3,2A
Mcwaters,Annie,1,2A
Pennachio,Ashley,3,4A
Arrington,Sari,1,3A
Juliano,Leonardo,4,2A
Mclean,Jennifer,4,3B
Peterson,James,3,1A
Holmes,Jeff,4,3B
Johnson,John,4,1A
Kuehl,Robert,1,1B
Blamer,Cathy,5,3A
White,Dorothy,3,3B
Mcdaniel,Denise,1,4B
Lopez,June,1,4A
Brookins,Ella,2,1B
Munoz,Thomas,1,3B
Leon,Lauren,5,1A
Tolliver,Alan,4,3A
Winters,Sergio,4,2A
Jackson,Charles,3,1B
Costello,Donald,3,1A
Pena,Preston,1,1A
Kreider,Christine,4,1B
Bourque,David,1,2B
Ahmad,Malinda,4,3B
Westbrook,Nancy,5,3A
Santos,Alice,4,1B
Brown,Mary,2,2A
Juneau,Tracy,2,3B
Vega,Vivien,2,3B
Robbins,Barbara,5,4B
Reth,Tonya,1,2A
Jackson,Devon,1,2A
Hisaw,Christopher,5,4A
Bongiorno,Jesse,3,3A
Castro,Melanie,4,3B
Davis,Joseph,4,4A
Chang,Ernest,2,3B
Gibbs,Martin,4,4A
Mccabe,Jasmine,2,4B
Poteet,Laura,5,4A
Morris,Sylvia,2,1A
Bermeo,Clarence,1,2B
Quinn,Stacy,5,1B
Fitzgerald,Mandy,4,4A
Gizzi,Jason,5,3B
Frost,Kathleen,2,2B
Peterson,Mary,2,3A
Narron,Orlando,4,4B
Wagner,Martha,3,1B
Fernandez,Margaret,2,3A
Webber,Steven,4,1A
Short,Marguerite,2,1B
Springer,Rebecca,3,4B
Chute,Vicki,5,2B
Hemrich,John,1,1B
Gilmore,James,5,4A
Bloom,Nancy,3,1B
Rosenblatt,Terry,3,1A
Loeza,Jesus,2,2B
Selkirk,Lee,5,2A
Thomas,Roy,5,3B
Davis,Sara,2,4A
Ferber,Misty,2,2A
Vaneck,Jacob,4,3B
Bell,Karen,5,3B
Freeman,Melissa,3,2B
Shockey,Jeanne,1,3B
Robinson,Lewis,3,1A
Clark,Robert,5,4B
Miles,Juan,4,3B
Anderson,Tammy,1,2B
Odum,Miguel,5,3A
Taylor,Christopher,2,2A
Castle,William,1,1B
